State,District,Year,Onion,Onion,Onion,Onion,Onion,Onion,Onion,Onion,Onion,Onion,Onion,Onion,Onion,Onion,Onion,Onion,Onion,Onion,Rice,Rice,Rice,Rice,Rice,Rice,Rice,Rice,Rice,Sugarcane,Sugarcane,Sugarcane,Sugarcane,Sugarcane,Sugarcane,Sugarcane,Sugarcane,Sugarcane,Sugarcane,Sugarcane,Sugarcane,Sugarcane,Sugarcane,Sugarcane,Dry chillies,Dry chillies,Dry chillies,Dry chillies,Dry chillies,Dry chillies,Dry chillies,Dry chillies,Dry chillies,Dry chillies,Dry chillies,Dry chillies,Dry chillies,Dry chillies,Dry chillies,Ginger,Ginger,Ginger,Ginger,Ginger,Ginger,Ginger,Ginger,Ginger,Ginger,Ginger,Ginger,Jute,Jute,Jute,Jute,Jute,Jute,Jute,Jute,Jute,Peas & beans (Pulses),Peas & beans (Pulses),Peas & beans (Pulses),Peas & beans (Pulses),Peas & beans (Pulses),Peas & beans (Pulses),Peas & beans (Pulses),Peas & beans (Pulses),Peas & beans (Pulses),Peas & beans (Pulses),Peas & beans (Pulses),Peas & beans (Pulses),Peas & beans (Pulses),Peas & beans (Pulses),Peas & beans (Pulses),Potato,Potato,Potato,Potato,Potato,Potato,Potato,Potato,Potato,Potato,Potato,Potato,Potato,Potato,Potato,Rapeseed &Mustard,Rapeseed &Mustard,Rapeseed &Mustard,Rapeseed &Mustard,Rapeseed &Mustard,Rapeseed &Mustard,Turmeric,Turmeric,Turmeric,Turmeric,Turmeric,Turmeric,Turmeric,Turmeric,Turmeric,Turmeric,Turmeric,Turmeric,Banana,Banana,Banana,Banana,Banana,Banana,Banana,Banana,Banana,Banana,Banana,Banana,Banana,Banana,Banana,Other Kharif pulses,Other Kharif pulses,Other Kharif pulses,Bhindi,Bhindi,Bhindi,Brinjal,Brinjal,Brinjal,Cabbage,Cabbage,Cabbage,Carrot,Carrot,Carrot,Cauliflower,Cauliflower,Cauliflower,Citrus Fruit,Citrus Fruit,Citrus Fruit,Jack Fruit,Jack Fruit,Jack Fruit,Mango,Mango,Mango,Other Fresh Fruits,Other Fresh Fruits,Other Fresh Fruits,Other Vegetables,Other Vegetables,Other Vegetables,Papaya,Papaya,Papaya,Pineapple,Pineapple,Pineapple,Pome Fruit,Pome Fruit,Pome Fruit,Redish,Redish,Redish,Tapioca,Tapioca,Tapioca,Tapioca,Tapioca,Tapioca,Tomato,Tomato,Tomato,Bitter Gourd,Bitter Gourd,Bitter Gourd,Bottle Gourd,Bottle Gourd,Bottle Gourd,Orange,Orange,Orange,Sweet potato,Sweet potato,Sweet potato,Sweet potato,Sweet potato,Sweet potato,Sweet potato,Sweet potato,Sweet potato,Sweet potato,Sweet potato,Sweet potato,Soyabean,Soyabean,Soyabean,Soyabean,Soyabean,Soyabean,Soyabean,Soyabean,Soyabean,Arhar/Tur,Arhar/Tur,Arhar/Tur,Cowpea(Lobia),Cowpea(Lobia),Cowpea(Lobia),Gram,Gram,Gram,Groundnut,Groundnut,Groundnut,Maize,Maize,Maize,Maize,Maize,Maize,Maize,Maize,Maize,Masoor,Masoor,Masoor,Moong(Green Gram),Moong(Green Gram),Moong(Green Gram),Other Rabi pulses,Other Rabi pulses,Other Rabi pulses,Urad,Urad,Urad,Wheat,Wheat,Wheat,Wheat,Wheat,Wheat,other oilseeds,other oilseeds,other oilseeds,other oilseeds,other oilseeds,other oilseeds,Sesamum,Sesamum,Sesamum,Sesamum,Sesamum,Sesamum,Sesamum,Sesamum,Sesamum,Cashewnut,Cashewnut,Cashewnut,Kapas,Kapas,Kapas,Cotton(lint),Cotton(lint),Cotton(lint),Cotton(lint),Cotton(lint),Cotton(lint),Cotton(lint),Cotton(lint),Cotton(lint),Cotton(lint),Cotton(lint),Cotton(lint),Rubber,Rubber,Rubber
,"Churachandpur, Pherzawl",2006 - 2007,,,,,,,,,,,,,,,,,,,"23,190.00","43,740.00",1.89,,,,,,,90,"2,940.00",32.67,,,,,,,,,,,,,,,,,,,,,,"3,580.00","2,150.00",0.6,,,,510,840,1.65,"3,150.00","5,200.00",1.65,,,,,,,,,,,,,,,,,,,,,,,,,"1,460.00",740,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370,"4,760.00",12.86,,,,,,,,,,20,260,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340,920,2.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,800.00",890,0.49,,,,,,,,,,,,,,,,210,70,0.33,,,,,,
,"Churachandpur, Pherzawl",2007 - 2008,,,,,,,,,,,,,,,,,,,"19,720.00","35,410.00",1.8,,,,,,,400,"13,070.00",32.68,,,,,,,,,,,,,,,,,,,,,,"2,420.00","1,450.00",0.6,,,,,,,"1,400.00","2,310.00",1.65,,,,,,,,,,,,,,,,,,,,,,,,,"1,720.00",880,0.51,,,,,,,,,,70,370,5.29,,,,,,,,,,,,,,,,,,,,,,,,,"4,400.00","56,590.00",12.86,,,,,,,,,,,,,10,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170,450,2.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,890,440,0.49,,,,,,,,,,,,,,,,210,70,0.33,,,,,,
,"Churachandpur, Pherzawl",2008 - 2009,,,,,,,,,,,,,,,,,,,"29,320.00","24,320.00",0.83,,,,,,,180,"9,500.00",52.78,,,,,,,,,,,,,,,,,,,,,,"1,315.00","9,260.00",7.04,,,,,,,900,"10,701.00",11.89,,,,,,,,,,,,,,,,"1,139.00",934,0.82,,,,,,,,,,,,,,,,,,,"1,680.00","14,790.00",8.8,,,,,,,"2,280.00","1,980.00",0.87,,,,,,,95,"2,247.00",23.65,,,,,,,715,"9,280.00",12.98,,,,,,,,,,,,,151,167,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380,259,0.68,,,,,,,77,85,1.1,178,195,1.1,65,53,0.82,360,241,0.67,"5,090.00","9,750.00",1.92,350,410,1.17,,,,57,46,0.81,66,73,1.11,129,107,0.83,338,368,1.09,430,"1,120.00",2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Churachandpur, Pherzawl",2009 - 2010,,,,,,,,,,,,,,,,,,,"12,040.00","9,630.00",0.8,,,,,,,190,"9,500.00",50,,,,,,,,,,,,,,,,,,,,,,"1,335.00","9,403.00",7.04,,,,,,,900,"10,714.00",11.9,,,,,,,,,,,,,,,,"2,100.00","1,544.00",0.74,,,,,,,,,,,,,,,,,,,"1,660.00","14,790.00",8.91,,,,,,,"4,280.00","2,520.00",0.59,,,,,,,150,"3,552.00",23.68,,,,,,,810,"10,530.00",13,,,,,,,,,,,,,5,3,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,19,0.42,,,,,,,5,3,0.6,10,6,0.6,100,73,0.73,25,11,0.44,"4,440.00","9,750.00",2.2,"3,860.00","6,320.00",1.64,,,,90,65,0.72,20,11,0.55,410,299,0.73,30,17,0.57,"2,160.00","3,980.00",1.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Churachandpur, Pherzawl",2010 - 2011,,,,,,,,,,,,,,,,,,,"29,120.00","25,180.00",0.86,,,,,,,190,"10,120.00",53.26,,,,,,,,,,,,,,,,,,,,,,"1,346.00","9,578.00",7.12,,,,,,,914,"10,851.00",11.87,,,,,,,,,,,,,,,,"1,230.00","1,082.40",0.88,,,,,,,,,,,,,,,,,,,"1,690.00","14,360.00",8.5,,,,,,,"2,340.00","1,980.00",0.85,,,,,,,168,"3,668.00",21.83,,,,,,,817,"10,631.00",13.01,,,,,,,,,,,,,152,152,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400,272.5,0.68,,,,,,,64,61,0.95,230,253,1.1,70,51,0.73,350,237.5,0.68,"4,580.00","8,150.00",1.78,550,"1,290.00",2.35,,,,61,45.7,0.75,53,51.3,0.97,139,111.2,0.8,321,372.7,1.16,430,"1,120.00",2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Churachandpur, Pherzawl",2011 - 2012,,,,,,,,,,,,,,,,,,,"29,120.00","33,780.00",1.16,,,,,,,220,"12,500.00",56.82,,,,,,,,,,,,,,,,,,,,,,"1,358.00","10,320.80",7.6,,,,,,,950,"11,020.00",11.6,,,,,,,,,,,,,,,,"1,330.00","1,284.00",0.97,,,,,,,,,,,,,,,,,,,"1,740.00","14,360.00",8.25,,,,,,,"2,420.00","1,980.00",0.82,,,,,,,170,"1,949.90",11.47,,,,,,,863,"11,219.00",13,,,,,,,,,,,,,106,117,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430,380,0.88,,,,,,,88,88.5,1.01,213,236,1.11,70,60,0.86,380,280,0.74,"5,400.00","10,070.00",1.86,670,"1,490.00",2.22,,,,63,53.2,0.84,65,66,1.02,227,203,0.89,338,381.9,1.13,440,"1,150.00",2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Churachandpur, Pherzawl",2012 - 2013,,,,,,,,,,,,,,,,,,,"16,550.00","18,730.00",1.13,,,,,,,240,"11,240.00",46.83,,,,,,,,,,,,,,,,,,,,,,"1,398.00","11,044.20",7.9,,,,,,,997,"11,764.60",11.8,,,,,,,,,,,,,,,,"1,324.00","1,245.00",0.94,,,,,,,,,,,,,,,,,,,"1,800.00","15,000.00",8.33,,,,,,,"3,230.00","2,600.00",0.8,,,,,,,178,"2,082.60",11.7,,,,,,,906,"12,140.00",13.4,,,,,,,,,,,,,122,118,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390,292.5,0.75,,,,,,,60,56,0.93,170,160,0.94,66,56,0.85,340,227.5,0.67,"3,370.00","6,570.00",1.95,880,"2,420.00",2.75,,,,60,50,0.83,58,53.2,0.92,390,330,0.85,330,383,1.16,490,"1,220.00",2.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Churachandpur, Pherzawl",2013 - 2014,,,,,,,,,,,,,,,,,,,"29,120.00","33,000.00",1.13,,,,,,,240,"13,600.00",56.67,,,,,,,,,,,,,,,,,,,,,,"1,459.00","11,511.51",7.89,,,,,,,"1,141.00","13,692.00",12,,,,,,,,,,,,,,,,"1,284.00","1,183.00",0.92,,,,,,,,,,,,,,,,,,,"1,780.00","14,870.00",8.35,,,,,,,"2,460.00","2,020.00",0.82,,,,,,,208,"2,496.00",12,,,,,,,924,"12,474.00",13.5,,,,,,,,,,,,,151,177,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405,320,0.79,,,,,,,80,80,1,180,180,1,66,61,0.92,365,310,0.85,"5,380.00","12,000.00",2.23,810,"1,950.00",2.41,,,,60,55,0.92,69,67.4,0.98,390,358,0.92,340,396,1.16,450,"1,090.00",2.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Churachandpur, Pherzawl",2014 - 2015,,,,,,,,,,,,,,,,,,,"29,120.00","46,880.00",1.61,,,,,,,240,"13,600.00",56.67,,,,,,,,,,,,,,,,,,,,,,"1,550.00","13,950.00",9,,,,,,,"1,165.00","13,860.00",11.9,,,,,,,,,,,,,,,,"1,294.00","1,235.00",0.95,,,,,,,,,,,,,,,,,,,"1,780.00","14,870.00",8.35,,,,,,,"2,460.00","2,130.00",0.87,,,,,,,225,"2,475.00",11,,,,,,,950,"11,400.00",12,,,,,,,,,,,,,159,183,1.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410,315,0.77,,,,,,,65,62,0.95,226,234,1.04,63,54,0.86,360,315,0.88,"5,380.00","12,150.00",2.26,840,"1,980.00",2.36,,,,53,44,0.83,54,52,0.96,390,347,0.89,316,388.7,1.23,450,"1,100.00",2.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Churachandpur, Pherzawl",2015 - 2016,,,,,,,,,,,,,,,,,,,"29,120.00","33,140.00",1.14,,,,,,,280,"13,070.00",46.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344,"4,086.00",11.88,,,,,,,,,,,,,,,,"1,320.00","1,241.00",0.94,,,,,,,,,,,,,,,,,,,"1,810.00","15,070.00",8.33,,,,,,,"2,530.00","2,130.00",0.84,,,,,,,321,"3,852.00",12,,,,,,,"1,117.00","14,707.00",13.17,,,,,,,,,,,,,159,183,1.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410,325,0.79,,,,,,,65,70,1.08,226,249,1.1,70,66,0.94,360,335,0.93,"5,410.00","11,760.00",2.17,890,"2,100.00",2.36,,,,60,57,0.95,54,59,1.09,410,385,0.94,316,353.9,1.12,460,"1,130.00",2.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Churachandpur, Pherzawl",2016 - 2017,,,,,,,,,,,,,,,,,,,"29,120.00","44,610.00",1.53,,,,,,,280,"13,070.00",46.68,,,,,,,,,,,,,,,,,,,,,,123,738,6,,,,,,,312,"3,744.00",12,,,,,,,,,,,,,,,,"1,322.00","1,253.00",0.95,,,,,,,,,,,,,,,,,,,"1,810.00","15,080.00",8.33,,,,,,,"2,540.00","2,140.00",0.84,,,,,,,260,"3,120.00",12,,,,,,,800,"10,460.00",13.08,,,,,,,,,,,,,159,179,1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410,327,0.8,,,,,,,65,70,1.08,226,253,1.12,72,68,0.94,360,343,0.95,"5,410.00","11,400.00",2.11,890,"2,110.00",2.37,,,,62,59,0.95,54,60,1.11,414,389,0.94,316,357,1.13,460,"1,130.00",2.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Churachandpur, Pherzawl",2017 - 2018,,,,,,,,,,,,,,,,,,,"29,040.00","31,070.00",1.07,,,,,,,280,"13,070.00",46.68,,,,,,,,,,,,,,,,,,,,,,124,740,5.97,,,,,,,317,"3,794.00",11.97,,,,,,,,,,,,,,,,"1,330.00","1,282.00",0.96,,,,,,,,,,,,,,,,,,,"1,810.00","15,070.00",8.33,,,,,,,"2,560.00","2,160.00",0.84,,,,,,,265,"3,175.00",11.98,,,,,,,810,"10,525.00",12.99,,,,,,,,,,,,,159,179,1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405,360,0.89,,,,,,,65,70,1.08,226,254,1.12,76,71.8,0.94,355,340,0.96,"5,440.00","12,350.00",2.27,900,"2,150.00",2.39,,,,65,62.2,0.96,54,60,1.11,419,394,0.94,316,357,1.13,460,"1,130.00",2.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Churachandpur, Pherzawl",2018 - 2019,,,,,,,,,,,,,,,,,,,"29,120.00","34,000.00",1.17,,,,,,,280,"13,070.00",46.68,,,,,,,,,,,,,,,,,,,,,,125,744,5.95,,,,,,,318,"3,798.00",11.94,,,,,,,,,,,,,,,,"1,410.00","1,327.00",0.94,,,,,,,,,,,,,,,,,,,"1,850.00","15,170.00",8.2,,,,,,,"2,570.00","2,210.00",0.86,,,,,,,265,"3,175.00",11.98,,,,,,,814,"10,546.00",12.96,,,,,,,,,,,,,156,125,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412,360,0.87,,,,,,,65,53,0.82,220,175,0.8,86,81,0.94,358,340,0.95,"5,440.00","8,300.00",1.53,910,"2,170.00",2.38,,,,74,69,0.93,54,43,0.8,430,403,0.94,305,244,0.8,460,"1,140.00",2.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Churachandpur, Pherzawl",2019 - 2020,,,,,,,,,,,,,,,,,,,"21,410.00","37,898.00",1.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,390,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,962,"12,563.00",13.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,622,"1,815.00",2.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Churachandpur, Pherzawl",2020 - 2021,,,,,,,,,,,,,,,,,,,"21,413.00","42,285.00",1.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,880.00","3,289.00",1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Churachandpur, Pherzawl",2021 - 2022,,,,,,,,,,,,,,,,,,,"29,120.00","32,430.00",1.11,,,,,,,280,"12,350.00",44.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,830.00","15,000.00",8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800,760,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,140.00","4,560.00",2.13,800,"1,850.00",2.31,,,,,,,,,,"2,000.00","1,890.00",0.95,,,,460,"1,140.00",2.48,,,,770,520,0.68,"2,560.00","1,500.00",0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Churachandpur, Pherzawl",2022 - 2023,,,,,,,,,,,,,,,,,,,"26,260.00","21,170.00",0.81,,,,,,,230,"9,750.00",42.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,830.00","14,800.00",8.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700,610,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,770.00","10,030.00",2.1,870,"2,080.00",2.39,,,,,,,,,,"2,000.00","1,900.00",0.95,,,,,,,460,"1,150.00",2.5,670,550,0.82,"2,560.00","2,100.00",0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Imphal East, Jiribam",1997 - 1998,,,,,,,,,,,,,,,,,,,26,62,2.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Imphal East, Jiribam",1998 - 1999,,,,,,,40,90,2.25,10,20,2,,,,,,,,,,"26,840.00","66,970.00",2.5,"6,390.00","13,520.00",2.12,,,,,,,,,,,,,,,,,,,80,50,0.63,280,170,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,280,140,0.5,170,90,0.53,100,50,0.5,,,,10,,0,90,470,5.22,230,"1,210.00",5.26,,,,10,50,5,,,,,,,,,,10,10,1,,,,,,,,,,,,,10,120,12,,,,20,260,13,20,260,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Imphal East, Jiribam",1999 - 2000,,,,,,,,,,,,,,,,60,130,2.17,"33,650.00","81,330.00",2.42,,,,,,,10,330,33,,,,,,,,,,,,,,,,,,,,,,480,290,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,830,420,0.51,,,,,,,,,,250,"1,310.00",5.24,,,,,,,,,,,,,,,,,,,,,,,,,550,"7,070.00",12.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Imphal East, Jiribam",2000 - 2001,,,,,,,,,,,,,,,,60,130,2.17,"31,170.00","87,640.00",2.81,,,,,,,10,320,32,,,,,,,,,,,,,,,,,,,,,,560,340,0.61,,,,,,,20,30,1.5,,,,,,,,,,,,,,,,,,,,,,,,,990,510,0.52,,,,,,,,,,260,"1,360.00",5.23,,,,,,,,,,,,,,,,,,,,,,,,,500,"6,430.00",12.86,,,,,,,,,,,,,340,170,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Imphal East, Jiribam",2001 - 2002,,,,,,,,,,,,,,,,40,90,2.25,"31,370.00","86,250.00",2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710,430,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,060.00",540,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550,"7,070.00",12.85,,,,,,,,,,,,,270,140,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Imphal East, Jiribam",2002 - 2003,,,,,,,,,,,,,,,,10,20,2,"25,830.00","57,100.00",2.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750,450,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640,320,0.5,,,,,,,,,,270,"1,410.00",5.22,,,,,,,,,,,,,,,,,,,,,,,,,54,378,7,,,,,,,,,,,,,,,,97,340,3.51,22,110,5,213,"2,641.00",12.4,30,210,7,200,"1,108.00",5.54,58,406,7,70,490,7,12,84,7,296,"2,072.00",7,30,150,5,230,"1,610.00",7,675,"4,725.00",7,,,,20,200,10,,,,,,,83,664,8,5,40,8,7,70,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180,18,0.1,,,,,,,,,,,,,,,,,,
,"Imphal East, Jiribam",2003 - 2004,,,,,,,,,,,,,,,,10,20,2,"25,090.00","64,090.00",2.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870,520,0.6,,,,,,,20,30,1.5,,,,,,,,,,,,,,,,,,,,,,,,,670,340,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,30,0.75,,,,,,,83,652,7.86,,,,,,,,,,,,,260,130,0.5,110,374,3.4,30,141,4.7,271,"3,306.00",12.2,40,300,7.5,220,"1,892.00",8.6,62,298,4.81,75,344,4.59,14,71,5.07,325,"1,097.00",3.38,45,326,7.24,233,"1,135.00",4.87,710,"5,325.00",7.5,38,119,3.13,25,223,8.92,12,67,5.58,,,,85,680,8,12,64,5.33,15,108,7.2,3,12,4,2,13,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,80,0.4,,,,,,,,,,,,,,,,50,50,1
,"Imphal East, Jiribam",2004 - 2005,,,,,,,,,,,,,,,,70,150,2.14,"30,210.00","89,690.00",2.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560,340,0.61,,,,,,,10,20,2,,,,,,,,,,,,,,,,,,,,,,,,,730,380,0.52,,,,,,,,,,160,840,5.25,,,,,,,,,,,,,,,,10,10,1,,,,,,,80,"1,030.00",12.88,,,,,,,,,,,,,310,160,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Imphal East, Jiribam",2005 - 2006,,,,,,,,,,,,,,,,,,,"25,750.00","67,780.00",2.63,,,,,,,10,330,33,,,,,,,,,,,,,,,,,,,,,,270,160,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900,460,0.51,,,,,,,,,,250,"1,310.00",5.24,,,,,,,,,,,,,,,,10,10,1,,,,,,,130,"1,670.00",12.85,,,,,,,,,,,,,260,130,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Imphal East, Jiribam",2006 - 2007,,,,,,,,,,,,,,,,,,,"24,290.00","70,810.00",2.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,180.00",710,0.6,,,,,,,10,20,2,,,,,,,,,,,,,,,,,,,,,,,,,"1,160.00",600,0.52,,,,,,,,,,920,"4,810.00",5.23,,,,,,,,,,,,,,,,,,,,,,,,,410,"5,270.00",12.85,,,,,,,,,,40,520,13,"1,750.00",890,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
